team,recommendation_type,target_role,domestic_player,domestic_team,quality_score,similarity_score,gap_score,reliability_score,recent_form_score,role_fit_score,ml_suitability_score,archetype_role_match_score,cluster_label,archetype_role,final_recommendation_score,closest_ipl_benchmark,closest_ipl_benchmark_team,current_role_count,target_role_count,role_deficit,role_rank,overall_team_rank
Royal Challengers Bengaluru,batting,anchor_opener,P Prafullomani,Manipur,20.77,89.25,100.0,100.0,50.52,76.47,20.98,0.0,batting_tailender_cluster_1,tailender,57.34,RT Ponting,Mumbai Indians,0,1,1,10,95
Royal Challengers Bengaluru,batting,anchor_opener,Aarya Desai,Gujarat,46.12,87.27,100.0,58.3,65.68,23.53,47.89,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,56.85,DJM Short,Rajasthan Royals,0,1,1,11,98
Royal Challengers Bengaluru,batting,anchor_opener,Shubham Sharma,Madhya Pradesh,42.61,74.18,100.0,100.0,37.07,47.06,30.71,0.0,batting_tailender_cluster_1,tailender,56.13,MJ Clarke,Pune Warriors,0,1,1,12,102
Royal Challengers Bengaluru,batting,anchor_opener,Shubham Khajuria,Jammu & Kashmir,41.21,54.19,100.0,100.0,63.26,41.18,34.59,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,55.27,M Vijay,Chennai Super Kings,0,1,1,13,106
Royal Challengers Bengaluru,batting,anchor_opener,Denish Das,Assam,28.86,76.72,100.0,100.0,36.96,70.59,20.22,0.0,batting_tailender_cluster_1,tailender,55.06,SP Goswami,Royal Challengers Bengaluru,0,1,1,14,107
Royal Challengers Bengaluru,batting,anchor_opener,Eknath Kerkar,Goa,32.64,93.12,100.0,100.0,31.44,11.76,50.34,0.0,batting_tailender_cluster_1,tailender,54.85,JEC Franklin,Mumbai Indians,0,1,1,15,108
Royal Challengers Bengaluru,batting,anchor_opener,A Raghuvanshi,Mumbai,42.23,62.27,100.0,48.3,46.25,82.35,33.57,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,53.83,MJ Clarke,Pune Warriors,0,1,1,16,110
Royal Challengers Bengaluru,batting,anchor_opener,G Ajitesh,Tamil Nadu,17.2,59.51,100.0,24.2,20.27,17.65,55.69,0.0,batting_tailender_cluster_2,tailender,39.15,Anuj Rawat,Royal Challengers Bengaluru,0,1,1,17,132
Royal Challengers Bengaluru,allrounder,batting_allrounder,Chirag Jani,Saurashtra,73.17,85.04,100.0,0.0,87.41,92.31,89.63,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,69.32,SM Pollock,Mumbai Indians,0,2,2,1,43
Royal Challengers Bengaluru,allrounder,batting_allrounder,HV Patel,Haryana,94.22,95.99,100.0,0.0,38.56,61.54,99.54,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,68.21,MR Marsh,Delhi Capitals,0,2,2,2,50
Royal Challengers Bengaluru,allrounder,batting_allrounder,Sumit Kumar,Haryana,79.46,96.77,100.0,0.0,79.31,46.15,88.1,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,66.76,Azhar Mahmood,Punjab Kings,0,2,2,3,53
Royal Challengers Bengaluru,allrounder,batting_allrounder,NA Rathva,Baroda,72.89,87.29,100.0,0.0,52.12,100.0,85.4,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,66.42,Shakib Al Hasan,Kolkata Knight Riders,0,2,2,4,55
Royal Challengers Bengaluru,allrounder,batting_allrounder,R Parag,Assam,88.15,74.48,100.0,0.0,60.83,65.38,92.52,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,65.67,PD Collingwood,Delhi Capitals,0,2,2,5,60
Royal Challengers Bengaluru,allrounder,batting_allrounder,N Rana,Delhi,85.62,73.3,100.0,0.0,68.59,61.54,93.81,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,65.51,PD Collingwood,Delhi Capitals,0,2,2,6,62
Royal Challengers Bengaluru,allrounder,batting_allrounder,KH Pandya,Baroda,76.94,89.33,100.0,0.0,67.7,53.85,88.2,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,64.76,SM Pollock,Mumbai Indians,0,2,2,7,65
Royal Challengers Bengaluru,allrounder,batting_allrounder,VR Iyer,Madhya Pradesh,80.31,91.26,100.0,0.0,59.28,38.46,89.42,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,63.47,PD Collingwood,Delhi Capitals,0,2,2,8,73
Royal Challengers Bengaluru,allrounder,batting_allrounder,R Tewatia,Haryana,79.51,79.37,100.0,0.0,55.78,53.85,91.47,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,62.92,ST Jayasuriya,Mumbai Indians,0,2,2,9,75
Royal Challengers Bengaluru,allrounder,batting_allrounder,KV Sharma,Railways,76.29,88.4,100.0,0.0,44.87,53.85,94.12,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,62.8,SM Pollock,Mumbai Indians,0,2,2,10,76
Royal Challengers Bengaluru,allrounder,batting_allrounder,Lalit Yadav,Delhi,79.05,61.82,100.0,0.0,69.48,34.62,91.48,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,59.64,MM Ali,Chennai Super Kings,0,2,2,11,87
Royal Challengers Bengaluru,allrounder,batting_allrounder,S Dube,Mumbai,70.9,82.93,100.0,0.0,61.35,26.92,83.55,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,58.8,BA Stokes,Rajasthan Royals,0,2,2,12,90
Royal Challengers Bengaluru,allrounder,batting_allrounder,Manisankar Murasingh,Tripura,74.2,79.15,100.0,0.0,37.37,11.54,87.52,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,55.36,SM Pollock,Mumbai Indians,0,2,2,13,104
Royal Challengers Bengaluru,allrounder,bowling_allrounder,JD Unadkat,Saurashtra,93.38,97.05,100.0,0.0,56.97,81.25,96.87,100.0,allrounder_bowling_allrounder_cluster_2,bowling_allrounder,81.74,MF Maharoof,Delhi Capitals,0,2,2,1,7
Royal Challengers Bengaluru,allrounder,bowling_allrounder,PP Chawla,Gujarat,86.57,93.92,100.0,0.0,56.98,56.25,92.75,100.0,allrounder_bowling_allrounder_cluster_2,bowling_allrounder,77.0,MF Maharoof,Delhi Capitals,0,2,2,2,16
Royal Challengers Bengaluru,allrounder,bowling_allrounder,A Sheth,Baroda,78.12,92.04,100.0,0.0,55.25,62.5,94.18,100.0,allrounder_bowling_allrounder_cluster_2,bowling_allrounder,75.62,JC Archer,Rajasthan Royals,0,2,2,3,21
Royal Challengers Bengaluru,allrounder,bowling_allrounder,K Gowtham,Karnataka,76.86,83.42,100.0,0.0,76.04,87.5,94.49,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,68.69,MF Maharoof,Delhi Capitals,0,2,2,4,46
Royal Challengers Bengaluru,allrounder,bowling_allrounder,Sanvir Singh,Punjab,80.96,97.86,100.0,0.0,49.31,31.25,98.66,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,63.79,CR Brathwaite,Delhi Capitals,0,2,2,5,70
Royal Challengers Bengaluru,allrounder,bowling_allrounder,Yuvraj Singh,Punjab,67.97,77.04,100.0,0.0,28.69,40.62,64.11,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,53.49,RS Bopara,Punjab Kings,0,2,2,6,111
Royal Challengers Bengaluru,allrounder,bowling_allrounder,Harpreet Singh,Chhattisgarh,79.98,66.56,100.0,0.0,36.02,0.0,87.23,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,53.31,R Tewatia,Gujarat Titans,0,2,2,7,112
Royal Challengers Bengaluru,allrounder,bowling_allrounder,Harsh Tyagi,Railways,64.13,95.29,100.0,0.0,29.96,15.62,46.18,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,51.3,Mohammad Nabi,Sunrisers Hyderabad,0,2,2,8,116
Royal Challengers Bengaluru,allrounder,bowling_allrounder,Rex Rajkumar,Manipur,51.58,97.5,100.0,0.0,36.21,25.0,22.38,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,48.3,R Dhawan,Punjab Kings,0,2,2,9,122
Royal Challengers Bengaluru,allrounder,bowling_allrounder,Kangabam Singh,Manipur,48.07,94.36,100.0,0.0,17.68,0.0,10.54,0.0,allrounder_pure_bowler_cluster_1,pure_bowler,41.59,R McLaren,Mumbai Indians,0,2,2,10,129
Royal Challengers Bengaluru,allrounder,bowling_allrounder,Lalhruaizela,Mizoram,45.83,93.92,100.0,0.0,4.07,0.0,9.24,0.0,allrounder_pure_bowler_cluster_1,pure_bowler,39.59,MN Samuels,Pune Warriors,0,2,2,11,130
Royal Challengers Bengaluru,bowling,death_bowler,JD Unadkat,Saurashtra,81.52,93.8,100.0,100.0,83.64,92.86,98.94,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,82.92,Sohail Tanvir,Rajasthan Royals,0,2,2,1,4
Royal Challengers Bengaluru,bowling,death_bowler,B Kumar,Uttar Pradesh,88.45,95.2,100.0,100.0,90.97,64.29,98.79,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,82.38,SL Malinga,Mumbai Indians,0,2,2,2,5
Royal Challengers Bengaluru,bowling,death_bowler,LI Meriwala,Baroda,66.94,85.6,100.0,100.0,74.22,78.57,97.95,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,76.3,SL Malinga,Mumbai Indians,0,2,2,3,17
Royal Challengers Bengaluru,bowling,death_bowler,V Kaverappa,Karnataka,74.11,90.46,100.0,58.8,59.55,85.71,97.51,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,73.55,T Thushara,Chennai Super Kings,0,2,2,4,25
Royal Challengers Bengaluru,bowling,death_bowler,DS Kulkarni,Mumbai,65.36,93.01,100.0,100.0,52.73,57.14,99.65,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,72.98,DE Bollinger,Chennai Super Kings,0,2,2,5,28
Royal Challengers Bengaluru,bowling,death_bowler,TU Deshpande,Mumbai,69.07,92.34,100.0,100.0,46.2,50.0,98.72,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,72.16,CK Langeveldt,Kolkata Knight Riders,0,2,2,6,30
Royal Challengers Bengaluru,bowling,death_bowler,A Sheth,Baroda,61.22,83.58,100.0,100.0,65.13,42.86,99.59,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,70.54,MA Starc,Royal Challengers Bengaluru,0,2,2,7,36
Royal Challengers Bengaluru,bowling,death_bowler,N Rana,Delhi,62.2,66.03,100.0,100.0,60.91,71.43,88.95,0.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,69.47,L Balaji,Kolkata Knight Riders,0,2,2,8,41
Royal Challengers Bengaluru,bowling,death_bowler,A Nagwaswalla,Gujarat,70.08,88.97,100.0,100.0,60.68,3.57,97.33,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,68.52,RJ Harris,Punjab Kings,0,2,2,9,47
Royal Challengers Bengaluru,bowling,death_bowler,Mohit Avasthi,Mumbai,61.74,79.23,100.0,100.0,63.08,28.57,98.91,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,68.29,A Singh,Rajasthan Royals,0,2,2,10,48
Royal Challengers Bengaluru,bowling,death_bowler,S Kaul,Punjab,58.4,77.27,100.0,100.0,66.17,14.29,95.6,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,65.88,SL Malinga,Mumbai Indians,0,2,2,11,59
Royal Challengers Bengaluru,bowling,death_bowler,SN Thakur,Mumbai,53.1,85.15,100.0,100.0,37.56,3.57,98.03,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,62.31,WD Parnell,Pune Warriors,0,2,2,12,79
Royal Challengers Bengaluru,bowling,death_bowler,T Natarajan,Tamil Nadu,46.67,88.42,100.0,100.0,9.03,21.43,93.79,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,60.02,Mustafizur Rahman,Sunrisers Hyderabad,0,2,2,13,85
Royal Challengers Bengaluru,bowling,death_bowler,Akash Sengupta,Assam,45.4,78.51,100.0,57.9,67.37,35.71,58.13,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,57.77,Umar Gul,Kolkata Knight Riders,0,2,2,14,93
Royal Challengers Bengaluru,batting,finisher,RK Singh,Uttar Pradesh,83.26,94.57,100.0,100.0,96.01,94.74,70.13,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,81.93,T Stubbs,Delhi Capitals,0,2,2,1,6
Royal Challengers Bengaluru,batting,finisher,Sanvir Singh,Punjab,68.97,92.73,100.0,97.9,68.45,89.47,55.59,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,73.84,TH David,Mumbai Indians,0,2,2,2,23
Royal Challengers Bengaluru,batting,finisher,KH Pandya,Baroda,59.71,95.77,100.0,100.0,76.49,63.16,71.82,0.0,batting_tailender_cluster_1,tailender,72.45,CL White,Sunrisers Hyderabad,0,2,2,3,29
Royal Challengers Bengaluru,batting,finisher,A Manohar,Karnataka,87.95,79.32,100.0,100.0,47.58,42.11,86.95,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,72.15,H Klaasen,Sunrisers Hyderabad,0,2,2,4,31
Royal Challengers Bengaluru,batting,finisher,Rajat Dey,Tripura,62.25,78.9,100.0,100.0,78.4,73.68,71.89,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,71.68,JP Duminy,Delhi Capitals,0,2,2,5,32
Royal Challengers Bengaluru,batting,finisher,N Wadhera,Punjab,80.71,78.95,100.0,57.9,86.3,52.63,87.8,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,71.45,H Klaasen,Sunrisers Hyderabad,0,2,2,6,33
Royal Challengers Bengaluru,batting,finisher,Jay Gohil,Saurashtra,53.46,76.13,100.0,92.1,72.01,100.0,44.52,0.0,batting_tailender_cluster_1,tailender,67.97,KK Cooper,Rajasthan Royals,0,2,2,7,51
Royal Challengers Bengaluru,batting,finisher,Vishnu Solanki,Baroda,50.3,73.01,100.0,100.0,65.08,78.95,56.92,0.0,batting_tailender_cluster_1,tailender,66.11,MC Henriques,Sunrisers Hyderabad,0,2,2,8,56
Royal Challengers Bengaluru,batting,finisher,R Tewatia,Haryana,71.95,83.33,100.0,100.0,47.83,21.05,72.29,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,66.01,Shashank Singh,Punjab Kings,0,2,2,9,57
Royal Challengers Bengaluru,batting,finisher,Vishvaraj Jadeja,Saurashtra,42.8,86.43,100.0,100.0,58.48,84.21,51.38,0.0,batting_tailender_cluster_1,tailender,65.93,SW Billings,Delhi Capitals,0,2,2,10,58
Royal Challengers Bengaluru,batting,finisher,VR Iyer,Madhya Pradesh,72.9,74.44,100.0,100.0,59.46,36.84,52.88,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,65.66,KK Nair,Delhi Capitals,0,2,2,11,61
Royal Challengers Bengaluru,batting,finisher,Subhransu Senapati,Odisha,66.48,93.51,100.0,100.0,50.71,0.0,73.55,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,64.75,KK Nair,Delhi Capitals,0,2,2,12,66
Royal Challengers Bengaluru,batting,finisher,S Dube,Mumbai,51.04,80.8,100.0,100.0,52.2,68.42,42.76,0.0,batting_tailender_cluster_1,tailender,63.67,Sachin Baby,Royal Challengers Bengaluru,0,2,2,13,71
Royal Challengers Bengaluru,batting,finisher,Sumit Kumar,Haryana,45.74,90.1,100.0,100.0,52.61,47.37,49.5,0.0,batting_tailender_cluster_1,tailender,62.61,AM Nayar,Mumbai Indians,0,2,2,14,78
Royal Challengers Bengaluru,batting,finisher,Chirag Gandhi,Gujarat,45.95,85.84,100.0,100.0,37.36,31.58,72.49,0.0,batting_tailender_cluster_1,tailender,61.21,AC Voges,Rajasthan Royals,0,2,2,15,81
Royal Challengers Bengaluru,batting,finisher,Shubham Pundir,Jammu & Kashmir,43.54,87.81,100.0,100.0,35.0,5.26,57.48,0.0,batting_tailender_cluster_1,tailender,56.65,S Badrinath,Chennai Super Kings,0,2,2,16,101
Royal Challengers Bengaluru,batting,finisher,BA Roy,Assam,65.3,37.58,100.0,42.1,64.57,57.89,59.73,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,56.13,TR Birt,Delhi Capitals,0,2,2,17,103
Royal Challengers Bengaluru,batting,finisher,M Shahrukh Khan,Tamil Nadu,57.42,53.43,100.0,100.0,47.69,10.53,49.85,0.0,batting_tailender_cluster_1,tailender,55.31,MP Stoinis,Lucknow Super Giants,0,2,2,18,105
Royal Challengers Bengaluru,batting,finisher,K L Shrijith,Karnataka,28.58,83.68,100.0,83.8,26.36,15.79,35.49,0.0,batting_tailender_cluster_1,tailender,49.41,AM Nayar,Mumbai Indians,0,2,2,19,117
Royal Challengers Bengaluru,batting,finisher,Fazil Rashid,Jammu & Kashmir,21.93,89.25,100.0,40.4,41.85,26.32,56.34,0.0,batting_tailender_cluster_2,tailender,49.26,TR Birt,Delhi Capitals,0,2,2,20,119
Royal Challengers Bengaluru,batting,middle_order,YBK Jaiswal,Mumbai,63.81,88.31,100.0,100.0,68.59,100.0,24.79,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,70.35,RA Tripathi,Sunrisers Hyderabad,0,2,2,1,37
Royal Challengers Bengaluru,batting,middle_order,SS Sharma,Baroda,58.75,79.22,100.0,67.9,72.36,80.0,82.64,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,68.92,PHKD Mendis,Sunrisers Hyderabad,0,2,2,2,45
Royal Challengers Bengaluru,batting,middle_order,UR Kumar,Gujarat,68.39,66.97,100.0,52.5,69.32,86.67,70.24,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,66.6,PHKD Mendis,Sunrisers Hyderabad,0,2,2,3,54
Royal Challengers Bengaluru,batting,middle_order,B Sai Sudharsan,Tamil Nadu,52.85,83.33,100.0,100.0,46.33,40.0,79.55,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,64.66,SS Tiwary,Mumbai Indians,0,2,2,4,67
Royal Challengers Bengaluru,batting,middle_order,Sudip Chatterjee,Bengal,42.96,92.4,100.0,100.0,14.48,26.67,76.62,0.0,batting_tailender_cluster_1,tailender,59.23,FY Fazal,Rajasthan Royals,0,2,2,5,88
Royal Challengers Bengaluru,batting,middle_order,Rex Rajkumar,Manipur,23.28,86.29,100.0,100.0,28.91,73.33,52.7,0.0,batting_tailender_cluster_1,tailender,58.09,M Kaif,Rajasthan Royals,0,2,2,6,91
Royal Challengers Bengaluru,batting,middle_order,Ganesh Satish,Vidarbha,32.31,76.0,100.0,100.0,46.3,46.67,45.36,0.0,batting_tailender_cluster_1,tailender,56.69,MC Juneja,Delhi Capitals,0,2,2,7,100
Royal Challengers Bengaluru,batting,middle_order,Joseph Lalthankhuma,Mizoram,12.15,89.78,100.0,85.4,24.54,93.33,18.53,0.0,batting_tailender_cluster_1,tailender,53.08,CJ Ferguson,Pune Warriors,0,2,2,8,113
Royal Challengers Bengaluru,batting,middle_order,Bhanu Pania,Baroda,25.18,84.32,100.0,100.0,29.7,13.33,59.63,0.0,batting_tailender_cluster_1,tailender,52.95,DT Christian,Sunrisers Hyderabad,0,2,2,9,114
Royal Challengers Bengaluru,batting,middle_order,Karan Lal,Bengal,21.64,60.56,100.0,69.2,45.87,53.33,40.62,0.0,batting_tailender_cluster_1,tailender,49.31,LA Carseldine,Rajasthan Royals,0,2,2,10,118
Royal Challengers Bengaluru,batting,middle_order,Sanjeet Desai,Chhattisgarh,24.74,49.27,100.0,87.9,24.54,66.67,38.85,0.0,batting_tailender_cluster_1,tailender,49.13,KS Bharat,Royal Challengers Bengaluru,0,2,2,11,120
Royal Challengers Bengaluru,batting,middle_order,Mohit Jangra,Mizoram,23.79,71.08,100.0,40.0,29.16,60.0,44.8,0.0,batting_tailender_cluster_1,tailender,47.82,AJ Turner,Rajasthan Royals,0,2,2,12,124
Royal Challengers Bengaluru,batting,middle_order,Kangabam Singh,Manipur,17.65,85.64,100.0,100.0,32.88,6.67,23.69,0.0,batting_tailender_cluster_1,tailender,47.7,CJ Ferguson,Pune Warriors,0,2,2,13,125
Royal Challengers Bengaluru,batting,middle_order,Henan Nazir,Jammu & Kashmir,19.08,64.23,100.0,52.9,34.4,33.33,35.99,0.0,batting_tailender_cluster_1,tailender,44.11,MC Juneja,Delhi Capitals,0,2,2,14,127
Royal Challengers Bengaluru,batting,middle_order,Lalhruaizela,Mizoram,13.01,84.73,100.0,100.0,5.98,0.0,19.33,0.0,batting_tailender_cluster_2,tailender,42.84,CJ Ferguson,Pune Warriors,0,2,2,15,128
Royal Challengers Bengaluru,batting,middle_order,J Anderson,Mizoram,11.85,73.79,100.0,45.8,24.46,20.0,16.98,0.0,batting_tailender_cluster_2,tailender,39.16,MS Wade,Gujarat Titans,0,2,2,16,131
Royal Challengers Bengaluru,batting,middle_order,SK Gharami,Bengal,1.77,73.29,100.0,22.9,6.9,0.0,14.31,0.0,batting_tailender_cluster_2,tailender,30.76,AA Bilakhia,Sunrisers Hyderabad,0,2,2,17,133
Royal Challengers Bengaluru,batting,top_order_anchor,RM Patidar,Madhya Pradesh,89.81,78.34,100.0,100.0,96.17,100.0,95.54,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,83.88,C Connolly,Punjab Kings,0,1,1,1,3
Royal Challengers Bengaluru,batting,top_order_anchor,N Rana,Delhi,83.66,84.24,100.0,100.0,79.7,57.14,92.6,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,77.31,D Brevis,Mumbai Indians,0,1,1,2,13
Royal Challengers Bengaluru,batting,top_order_anchor,Anmolpreet Singh,Punjab,74.57,74.03,100.0,100.0,98.7,92.86,70.17,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,77.19,AB de Villiers,Royal Challengers Bengaluru,0,1,1,3,15
Royal Challengers Bengaluru,batting,top_order_anchor,Mandeep Singh,Punjab,80.64,63.68,100.0,100.0,76.96,85.71,93.41,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,76.29,C Green,Mumbai Indians,0,1,1,4,18
Royal Challengers Bengaluru,batting,top_order_anchor,SS Iyer,Mumbai,85.88,76.28,100.0,100.0,61.68,64.29,96.79,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,75.89,C Connolly,Punjab Kings,0,1,1,5,20
Royal Challengers Bengaluru,batting,top_order_anchor,R Parag,Assam,81.7,60.81,100.0,100.0,61.33,78.57,93.82,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,73.83,RM Patidar,Royal Challengers Bengaluru,0,1,1,6,24
Royal Challengers Bengaluru,batting,top_order_anchor,Harpreet Singh,Chhattisgarh,75.28,66.96,100.0,100.0,72.91,50.0,86.1,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,71.0,SE Marsh,Punjab Kings,0,1,1,7,34
Royal Challengers Bengaluru,batting,top_order_anchor,SA Yadav,Mumbai,84.78,64.84,100.0,100.0,45.87,71.43,74.64,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,70.88,RR Pant,Delhi Capitals,0,1,1,8,35
Royal Challengers Bengaluru,batting,top_order_anchor,A Badoni,Delhi,51.9,72.69,100.0,100.0,84.81,35.71,65.49,0.0,batting_tailender_cluster_1,tailender,64.88,PD Collingwood,Delhi Capitals,0,1,1,9,64
Royal Challengers Bengaluru,batting,top_order_anchor,YV Dhull,Delhi,51.42,67.73,100.0,100.0,53.23,42.86,83.35,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,63.39,KS Williamson,Sunrisers Hyderabad,0,1,1,10,74
Royal Challengers Bengaluru,batting,top_order_anchor,Himanshu Rana,Haryana,57.37,82.74,100.0,100.0,35.3,21.43,70.08,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,61.57,D Padikkal,Royal Challengers Bengaluru,0,1,1,11,80
Royal Challengers Bengaluru,batting,top_order_anchor,MK Pandey,Karnataka,71.14,60.27,100.0,100.0,23.59,14.29,79.8,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,60.04,PD Collingwood,Delhi Capitals,0,1,1,12,84
Royal Challengers Bengaluru,batting,top_order_anchor,Amandeep Khare,Chhattisgarh,48.3,87.46,100.0,100.0,27.77,7.14,67.1,0.0,batting_tailender_cluster_1,tailender,57.98,KS Williamson,Sunrisers Hyderabad,0,1,1,13,92
Royal Challengers Bengaluru,batting,top_order_anchor,N Sindhu,Haryana,58.37,57.15,100.0,60.4,45.27,28.57,80.45,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,56.72,MN van Wyk,Kolkata Knight Riders,0,1,1,14,99
Royal Challengers Bengaluru,allrounder,utility_player,SZ Mulani,Mumbai,74.05,86.68,100.0,0.0,81.13,86.88,93.74,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,68.99,M Morkel,Delhi Capitals,0,2,2,1,44
Royal Challengers Bengaluru,allrounder,utility_player,AV Rajput,Baroda,82.04,96.03,100.0,0.0,64.96,63.12,96.07,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,68.23,AB McDonald,Delhi Capitals,0,2,2,2,49
Royal Challengers Bengaluru,allrounder,utility_player,A Badoni,Delhi,62.34,96.01,100.0,0.0,57.78,57.19,70.31,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,60.4,Sikandar Raza,Punjab Kings,0,2,2,3,82
Royal Challengers Bengaluru,allrounder,utility_player,Mandeep Singh,Punjab,70.8,87.15,100.0,0.0,38.05,37.5,72.98,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,57.09,A Badoni,Lucknow Super Giants,0,2,2,4,96
Royal Challengers Bengaluru,allrounder,utility_player,Shivam Chaudhary,Railways,60.75,94.82,100.0,0.0,53.07,58.44,44.43,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,56.97,TM Dilshan,Delhi Capitals,0,2,2,5,97
Royal Challengers Bengaluru,allrounder,utility_player,Dharmendrasinh Jadeja,Saurashtra,61.8,94.57,100.0,0.0,39.57,40.0,46.56,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,54.16,B Lee,Punjab Kings,0,2,2,6,109
Royal Challengers Bengaluru,allrounder,utility_player,AR Pandey,Railways,51.9,96.18,100.0,0.0,44.74,42.19,42.09,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,52.71,R Sathish,Mumbai Indians,0,2,2,7,115
Royal Challengers Bengaluru,allrounder,utility_player,L Kishan Singha,Manipur,50.34,95.06,100.0,0.0,36.25,40.94,17.5,0.0,allrounder_pure_bowler_cluster_1,pure_bowler,48.8,S Nadeem,Delhi Capitals,0,2,2,8,121
Royal Challengers Bengaluru,allrounder,utility_player,KS Sharma,Uttar Pradesh,65.33,71.08,100.0,0.0,18.35,12.5,63.79,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,48.19,B Lee,Punjab Kings,0,2,2,9,123
